INC000000994390;IBERIA;IBERIA;19/02/2018 11:13;20/02/2018 9:29;Resolved;Fallo Software: No me puedo conectar a WIFI;IAG EUC Support;EUC;EUC;Baja;4-Baja;Se instala el nuevo certificado y vuelve a funcionar.;Unidad de Instalaciones y Telecomunicaciones;INCIDENT;20/02/2018;SOFTWARE FAILURE;;1;NEO-MARTINEZ VILLERGAS 49;SM. BP FINANZAS PRODUCCIÓ (1FIJ00)
INC000000994391;IBERIA;IBERIA;19/02/2018 11:32;20/02/2018 12:22;Resolved;Fallo Software: * Falla en Firefox. Mala config del proxy. NETDAREAP04F;IAG EUC Support;EUC;EUC;Media;2-Alta;Se indica al usuario cómo debe estar configurado el proxy en Firefox;Unidad de Instalaciones y Telecomunicaciones;INCIDENT;20/02/2018;SOFTWARE FAILURE;;1;SIN IDENTIFICAR (MADRID BARAJAS);GE.ESTAND Y PROC- IMPRENT (AVY000IM)
INC000000994392;IBERIA;IBERIA;19/02/2018 11:16;19/02/2018 11:16;Resolved;Información petición REQ000000787127;SSI;Service Ops Tower;Service Ops Tower;Baja;4-Baja;Se guia y/o informa al usuario de la información necesaria para abrir su petición correctamente mediante correo electrónico.;Unidad Control del Servicio;INCIDENT;19/02/2018;PERFORMANCE ISSUE;;0;SISTEMAS(MANDOS-ANÁLISIS-PRODU;MANAGER PMO DESARROLLO (ASBPC1)
INC000000994393;IBERIA;IBERIA;19/02/2018 11:26;19/02/2018 11:26;Resolved;Requiere nueva contraseña;SSI;Service Ops Tower;Service Ops Tower;Baja;4-Baja;Se informa al usuario del proceso de seguridad.;Unidad Control del Servicio;INCIDENT;19/02/2018;ACCESS FAILURE;PASSWORD RESET;0;SIN IDENTIFICAR;
INC000000994394;IBERIA;IBERIA;19/02/2018 11:26;19/02/2018 14:04;Resolved;Fallo Software: Ordenador va muy lento;IAG EUC Support;EUC;EUC;Baja;4-Baja;Se indica al usuario la manera para limpiar el buzón de la nube y poder así liberar espacio.;Unidad de Instalaciones y Telecomunicaciones;INCIDENT;19/02/2018;SOFTWARE FAILURE;;0;SISTEMAS(MANDOS-ANÁLISIS-PRODU;MNG. SOPORTE DE APLICACIO (ASXAG1)
INC000000994396;IBERIA;IBERIA;19/02/2018 11:17;19/02/2018 11:17;Resolved;Información petición;SSI;Service Ops Tower;Service Ops Tower;Baja;4-Baja;Se guia y/o informa al usuario de la información necesaria para abrir su petición correctamente durante la llamada realizada.;Unidad Control del Servicio;INCIDENT;19/02/2018;PERFORMANCE ISSUE;;0;SIN IDENTIFICAR;
INC000000994399;IBERIA;IBERIA;19/02/2018 11:36;19/02/2018 12:45;Resolved;Abrir cupon Tkts -0755330022414;TKT;Application Tower;PSS;Baja;4-Baja;Hemos desindexado el histórico para que podáis manipular el billete más actual.;Mantenimiento Pasaje;INCIDENT;19/02/2018;SOFTWARE FAILURE;;0;SIN IDENTIFICAR;
INC000000994400;IBERIA;IBERIA;19/02/2018 11:45;19/02/2018 12:36;Resolved;Solicita desbloqueo de usuario SAP.;SSCCLMZ;Service Ops Tower;Service Ops Tower;Baja;4-Baja;Se informa al usuario.;Unidad Control del Servicio;INCIDENT;19/02/2018;ACCESS FAILURE;PASSWORD RESET;0;SIN IDENTIFICAR (NUEVA ZONA INDUSTRIAL);LINEA PRODUCCIÓN ELECTRIC (AMICN0AF)
INC000000994401;IBERIA;IBERIA;19/02/2018 11:33;20/02/2018 12:23;Resolved;Fallo Software: * Falla en Firefox. Mala config del proxy. - NETDAREAP06H;IAG EUC Support;EUC;EUC;Media;2-Alta;Se indica al usuario cómo debe estar configurado el proxy en Firefox;Unidad de Instalaciones y Telecomunicaciones;INCIDENT;20/02/2018;SOFTWARE FAILURE;;1;SIN IDENTIFICAR (MADRID BARAJAS);GE.ESTAND Y PROC- IMPRENT (AVY000IM)
INC000000994402;IBERIA;IBERIA;19/02/2018 11:41;22/02/2018 6:40;Resolved;AIRNAV Se queda trabado pensando;USV_NON_SAP_APPS;Application Tower;Mantenimiento Dir. Técnica – MRO;Baja;4-Baja;User support;Mantenimiento Dir. Técnica;INCIDENT;22/02/2018;DEFAULT;DEFAULT;3;HANGAR 6;TMA MECANICA. PROD CAD5 H (AMIRD0HA)
INC000000994403;IBERIA;IBERIA;19/02/2018 11:38;19/02/2018 11:38;Resolved;Información petición;SSI;Service Ops Tower;Service Ops Tower;Baja;4-Baja;Se guia y/o informa al usuario de la información necesaria para abrir su petición correctamente durante la llamada realizada.;Unidad Control del Servicio;INCIDENT;19/02/2018;PERFORMANCE ISSUE;;0;NEO-MARTINEZ VILLERGAS 49;SENIOR MANAGER BRAND & MA (ACFM00)
INC000000994404;IBERIA;IBERIA;19/02/2018 11:41;19/02/2018 11:41;Resolved;Información petición;SSI;Service Ops Tower;Service Ops Tower;Baja;4-Baja;Se guia y/o informa al usuario de la información necesaria para abrir su petición correctamente durante la llamada realizada.;Unidad Control del Servicio;INCIDENT;19/02/2018;PERFORMANCE ISSUE;;0;SIN IDENTIFICAR;
INC000000994405;IBERIA;IBERIA;19/02/2018 11:42;26/02/2018 10:30;Resolved;La usuaria no aparece en Gestión Externos;JAVA Apps Support;Application Tower;RRHH;Baja;4-Baja;the procedure is notified to the user;Mantenimiento Corporativa y RRHH;INCIDENT;26/02/2018;DATA ISSUE;;7;SIN IDENTIFICAR;
INC000000994407;IBERIA;IBERIA;19/02/2018 11:50;19/02/2018 11:50;Resolved;Información petición;SSI;Service Ops Tower;Service Ops Tower;Baja;4-Baja;Se guia y/o informa al usuario de la información necesaria para abrir su petición correctamente durante la llamada realizada.;Unidad Control del Servicio;INCIDENT;19/02/2018;PERFORMANCE ISSUE;;0;SISTEMAS(MANDOS-ANÁLISIS-PRODU;MNG. SOPORTE DE APLICACIO (ASXAG1)
INC000000994410;IBERIA;IBERIA;19/02/2018 11:48;19/02/2018 11:48;Resolved;Solicita desbloqueo usuario LDAP.;SSI;Service Ops Tower;Service Ops Tower;Baja;4-Baja;Se comprueba acceso tras desbloqueo.;Unidad Control del Servicio;INCIDENT;19/02/2018;ACCESS FAILURE;PASSWORD UNLOCK;0;NEO-MARTINEZ VILLERGAS 49;MNG. PROCESOS DE VENTA E (ACVI00)
INC000000994411;IBERIA;IBERIA;19/02/2018 12:01;19/02/2018 17:01;Resolved;Error at NAS: Unable to acces;IAG EUC Remote Support;EUC;EUC;Media;2-Alta;"Cordialmente, Mohananand S TCS-IAG EUC Services From: TCS.Balakrishnan, Suresh On Behalf Of TCS.Senthilkumar S, Mohananand Sent: lunes, 19 de febrero de 2018 17:01 To: Peñafiel Lorenzo, Encarnación <epenafiel@iberia.es> Cc: IAGOffshore-O365Desktop <IAGOffshore-O365Desktop@iberia.es> Subject: INC000000994411-Error at NAS: Unable to acces Hola Encarnacion, Somos del equipo de soporte de sistemas para Iberia, respecto a la solicitud de permisos sobre la carpeta NAS, Los permisos de lectura y escritura han sido concedidos a: "" epenafiel@iberia.es rgonzalezro@iberia.es"" En el documento adjunto se encuentran los pasos a seguir para configurar la carpeta NAS en el ordenador. Ruta NAS: \\nas\Cuaderno_Gestion_SACOT\CUENTAS CONTROL\016 \\nas\Cuaderno_Gestion_SACOT\CUENTAS CONTROL\060 En algunos casos el Sistema mostrará error en el acceso, por favor, reiniciar el PC e intentar nuevamente. Procedemos a dejar este ticket cerrado. En caso que se presente alguna duda o inconveniente, puedes comunicarte con nosotros a través de este correo. Cordialmente, Suresh B, TCS-IAG EUC Services";Unidad de Instalaciones y Telecomunicaciones;INCIDENT;19/02/2018;ACCESS FAILURE;;0;SIN IDENTIFICAR (MADRID BARAJAS);REVENUE ACCOUNTING CARGO (3KEMI0TC)
INC000000994413;IBERIA;IBERIA;19/02/2018 12:17;19/02/2018 16:21;Resolved;[COM037] Los clientes no pueden ingresar. Es el servicio de IBPLUS.;NIIT_MTO_IBPLUS;Application Tower;Comercial y CRM;Crítica;1-Crítica;Issue: Unable to log in in IBPLUS via IB.COM Impact: CRITICAL. Affects all IBPLUS customers. Analysis: After analysis on IB.COM side, COM037 team are sending the request to ATOS and ATOS is returning an ORA 114 error related to DataBase. The issue is reported to ATOS at high priority and confirm that after restarting the JBOSS the issue is resolved. Resolution: The issue is resolved after restarting IBPLUS Jboss in ATOS. To verify resolution, we check in Splunk and errors have stopped since the time ATOS have applied the fix. Tested the login in IB.COM and it's also working fine. Pending to receive P1 report from ATOS to include it in the Remedy ticket.;Mantenimiento Comercial y CRM;INCIDENT;19/02/2018;SOFTWARE FAILURE;;0;SIN IDENTIFICAR (NUEVA ZONA INDUSTRIAL);MANAGER CLIENTES ALTO VAL (ALCO00)
INC000000994415;IBERIA;IBERIA;19/02/2018 12:20;26/02/2018 15:16;Resolved;[CIP] OB20383184 EXPITATION OF POINTS.;NIIT_MTO_COMARCH;Application Tower;Comercial y CRM;Baja;4-Baja;Issue : Points expired for an OB user : OB20383184 Impact : Incorrect expiry of points would lead to an unnecessary hassle for the OB user. Analysis : Since these issues are dealt by the CIP team, we have passed on the snapshots received from Business to the CIP team for further investigation. Steps Taken to Resolve : Since these issues are dealt by the CIP team, we have passed on the snapshots received from Business to the CIP team for further investigation. CIP team had checked at their end & found that the expiry of points was expected & provided justification for the same. This was then passed on to the Business & they confirmed that they were satisfied with the justification & hence this stands closed. Problem Ticket Required? (Yes, No) : No, this is one of an Instance & hence no problem ticket required. Can this incident be prevented? (Yes, No)> : No, this is one of an instance and hence, measures cant be taken at our end to avoid this.;Mantenimiento Comercial y CRM;INCIDENT;26/02/2018;SOFTWARE FAILURE;;7;SIN IDENTIFICAR;
INC000000994416;IBERIA;IBERIA;19/02/2018 12:33;20/02/2018 7:20;Resolved;[PORTAL EMPLEADO] No puede acceder a Mi area de trabajo.;JAVA Apps Support;Application Tower;RRHH;Media;2-Alta;got mail form the user that the issue is resolved.;Mantenimiento Corporativa y RRHH;INCIDENT;20/02/2018;SOFTWARE FAILURE;APPLICATION ERROR;1;SISTEMAS(MANDOS-ANÁLISIS-PRODU;MNG DE SISTEMAS MANTENIMI (ASGM00)
INC000000994417;IBERIA;IBERIA;19/02/2018 12:27;19/02/2018 14:04;Resolved;"La usuaria intenta validar una EVD, y le da un error ""consulte con un administrador""";JAVA Apps Support;Application Tower;RRHH;Baja;4-Baja;got confirmation from the user that application is working fine now closing the incident;Mantenimiento Corporativa y RRHH;INCIDENT;19/02/2018;SOFTWARE FAILURE;APPLICATION ERROR;0;BIO AEROPUERTO;MNG AEROPUERTO BIO (AHAIS0)
INC000000994418;IBERIA;IBERIA;19/02/2018 12:35;19/02/2018 12:35;Resolved;Nómina reset;SSI;Service Ops Tower;Service Ops Tower;Baja;4-Baja;Procedemos al reinicio de la contraseña del usuario tras seguir el proceso de seguridad.;Unidad Control del Servicio;INCIDENT;19/02/2018;ACCESS FAILURE;PASSWORD RESET;0;TERMINAL T4;ASIST.PAX T4_TRA_AG. (AHMDST4A)
INC000000994419;IBERIA;IBERIA;19/02/2018 12:26;19/02/2018 12:26;Resolved;Solicita desbloqueo usuario LDAP.;SSI;Service Ops Tower;Service Ops Tower;Baja;4-Baja;Se comprueba acceso tras desbloqueo.;Unidad Control del Servicio;INCIDENT;19/02/2018;ACCESS FAILURE;PASSWORD UNLOCK;0;SIN IDENTIFICAR;
INC000000994420;IBERIA;IBERIA;19/02/2018 12:29;20/02/2018 14:11;Resolved;Falla aplicación EMPRESAS DICCIONARIOS;IAG EUC Support;EUC;EUC;Baja;4-Baja;Se revisa el problema, el usuario no tiene los permisos adecuados para acceder a la aplicación, va a solicitar por ventanilla única el mismo acceso que sus compañeros.;Unidad de Instalaciones y Telecomunicaciones;INCIDENT;20/02/2018;SOFTWARE FAILURE;;1;NEO-MARTINEZ VILLERGAS 49;DELEG COMER CENTRO Y NORT (ACVEM0)
INC000000994421;IBERIA;IBERIA;19/02/2018 12:30;;Pending;No se finalizan cobros de UPG’s durante el Check In.;AM_MTO_IBCOM;Application Tower;Ib.com;Media;3-Medio;;MANTENIMIENTO IB.COM;INCIDENT;25/02/2018;SOFTWARE FAILURE;APPLICATION ERROR;10;SIN IDENTIFICAR;
INC000000994423;IBERIA;IBERIA;19/02/2018 12:55;20/02/2018 12:59;Resolved;Teléfono averiado.;Fixed Telephony;Network Tower;Network Tower;Baja;4-Baja;RFO: Se gestiona identificación del usuario en llamadas salientes;Unidad de Instalaciones y Telecomunicaciones;INCIDENT;20/02/2018;TELEPHONY FAILURE;;1;NEO-MARTINEZ VILLERGAS 49;MNG PROGRAMACIÓN TRIP TÉC (APP001)
INC000000994425;IBERIA;IBERIA;19/02/2018 12:40;23/02/2018 15:26;Resolved;PERMISO SINDICAL NO SE PUEDE GRABAR EN EVENTOS DE AUSENCIA;PeopleSoft Apps Support;Application Tower;RRHH;Baja;4-Baja;Ausencia solapada anterior;Mantenimiento Corporativa y RRHH;INCIDENT;23/02/2018;SOFTWARE FAILURE;;4;SIN IDENTIFICAR (NUEVA ZONA INDUSTRIAL);SM SOPORTE A LA OP_CTROL (AMIC00CP)
INC000000994428;IBERIA;IBERIA;19/02/2018 12:40;19/02/2018 12:40;Resolved;Información petición;SSI;Service Ops Tower;Service Ops Tower;Baja;4-Baja;Se guia y/o informa al usuario de la información necesaria para abrir su petición correctamente durante la llamada realizada.;Unidad Control del Servicio;INCIDENT;19/02/2018;PERFORMANCE ISSUE;;0;SIN IDENTIFICAR (PARIS);SERVICIO EXTERIOR FRANCIA (3HTT00PA)
INC000000994429;IBERIA;IBERIA;19/02/2018 13:00;20/02/2018 4:54;Resolved;No se pueden generar vales de comida a partir de la intranet;JAVA Apps Support;Application Tower;RRHH;Baja;4-Baja;got mail form the user that the issue is resolved.;Mantenimiento Corporativa y RRHH;INCIDENT;20/02/2018;SOFTWARE FAILURE;;1;NEO-MARTINEZ VILLERGAS 49;SM COMUNICACIÓN INTER Y R (1CI000)
INC000000994430;IBERIA;IBERIA;19/02/2018 12:45;19/02/2018 15:08;Resolved;TKT 075-2373004743-44;TKT;Application Tower;PSS;Baja;4-Baja;El billete ya tiene un reembolso realizado, investigaremos porque no se ha incluido en la historia del billete. NR:0006809089 REEMBOLSO AUTOMATICO PARCIAL IBERIA TBM OFFICE LONDON GB IATA 91499446 04DEC17 AGNT 4820 NOMBRE DURHAM/MICHAEL DURHAM DNI CIA IB 075 TC FEC BIL 24SEP17 TIPO I X TKT 075 2373004743 3 C 744C DOC ORIG MONEDA GBP REEMBOLSO GAST GESTION TARIFA PAGADA 706.00 TARIFA UTIL 0.00 TASAS A REEMBOLSAR: T1 11.10 10DY T2 75.00 00GB T3 75.70 70XT COM% 0.00 COM 0.00 GASTOS 706.00 COBRO SERV 15.00 TOTAL GBP 146.80 OBSERVACIONES REEMBOLSO SEGUN COND FARE SAC EML†____________________________________________________________________ FP1 CCVI,XXXXXXXXXXXX0328/0720 GBP 146.80 RCPT†_ IGNO†_ IBERIA AG 4820 EN 04DEC17/1550 EN LON150/23197 Para poder realizar el reembolso deben hacer un reajuste. RFD:075-2373004743 3/P/R AJUSTE REEMBOLSO AUTOMATICO IBERIA TBM OFFICE LONDON GB IATA 91499446 19FEB18 AGNT 437 NOMBRE DURHAM/MICHAEL DURHAM DNI CIA IB 075 TC FEC BIL 24SEP17 TIPO I X†13___ TKT 075 2373004743 3 C 744C DOC ORIG MONEDA GBP REEMBOLSO GAST GESTION TARIFA PAGADA 706.00 TARIFA UTIL†146.80_____ TASAS A REEMBOLSAR: T1†_____________ T2†_____________ T3†_____________ COM% 0.00 COM 0.00 GASTOS COBRO SERV†EXEMPT_____ TOTAL GBP†559.20_____ OBSERVACIONES†DDD_______________________________________________________ _____________________________________________________ SAC EML†MICHAELDURHAM@BTINTERNET.COM________________________________________ FP1 CCVI,XXXXXXXXXXXX0328/0720 GBP†559.20_____ EMIT†T IGNO†_ OK A PROCEDER;Mantenimiento Pasaje;INCIDENT;19/02/2018;SOFTWARE FAILURE;;0;SIN IDENTIFICAR;
INC000000994431;IBERIA;IBERIA;19/02/2018 12:51;19/02/2018 16:32;Resolved;Teléfono averiado. Ruido. 913189349;Cabling Maintenance;Network Tower;Network Tower;Baja;4-Baja;Nuestro equipo de soporte acudió al sitio y realizó el cambio de tres rizos telefónicos. Se llama al usuario y nos confirma resolución de la incidencia.;Unidad de Instalaciones y Telecomunicaciones;INCIDENT;19/02/2018;TELEPHONY FAILURE;;0;TERMINAL T4;DESPACHO VUELOS_DOCUM Y T (AVCC00DT)
INC000000994432;IBERIA;IBERIA;19/02/2018 13:08;19/02/2018 13:08;Resolved;Requiere nueva contraseña;SSI;Service Ops Tower;Service Ops Tower;Baja;4-Baja;Se informa al usuario del proceso de seguridad.;Unidad Control del Servicio;INCIDENT;19/02/2018;ACCESS FAILURE;PASSWORD RESET;0;SIN IDENTIFICAR;
INC000000994433;IBERIA;IBERIA;19/02/2018 13:34;;Pending;Outlook dejo de funcionar;IAG SITA Support;EUC;EUC;Media;3-Medio;;Unidad de Instalaciones y Telecomunicaciones;INCIDENT;28/02/2018;SOFTWARE FAILURE;;10;SIN IDENTIFICAR (DAKAR);PRO. FINANCIERO AFRICA SE (3KEF00L0)
INC000000994434;IBERIA;IBERIA;19/02/2018 12:51;19/02/2018 13:32;Resolved;ALERTA-CRI ERROR CRITICO EN ROBOT BATCH (Proceso: Emision ZRH ET);AM_MTO_IBCOM;Application Tower;Ib.com;Media;3-Medio;[19/2/2018] NIIT.mpsingh The stuck PNR has been removed from the queue and Israel has been informed about the situation. Attached Email;MANTENIMIENTO IB.COM;INCIDENT;19/02/2018;SOFTWARE FAILURE;APPLICATION ERROR;0;MANDOS;
INC000000994435;IBERIA;IBERIA;19/02/2018 13:05;19/02/2018 13:05;Resolved;Llamada centralita;SSI;Service Ops Tower;Service Ops Tower;Baja;4-Baja;Se le proporciona al usuario el telefono que necesita para su pesquisa.;Unidad Control del Servicio;INCIDENT;19/02/2018;ACCESS FAILURE;;0;SIN IDENTIFICAR;
INC000000994436;IBERIA;IBERIA;19/02/2018 13:22;20/02/2018 9:33;Resolved;Agente JBA;Soporte Linux - Sistema Operativo;Server Tower;Server Tower;Baja;4-Baja;resuelto;Unidad de Operaciones Ordenadores;INCIDENT;20/02/2018;SOFTWARE FAILURE;;1;SIN IDENTIFICAR;
INC000000994437;IBERIA;IBERIA;19/02/2018 14:08;20/02/2018 18:46;Resolved;usuario 7333LD de la agente Laura Díaz, presenta bloqueo constante;CSUSAS;Delivery;Delivery;Baja;4-Baja;Signin reseteado;Unidad de Operaciones Ordenadores;INCIDENT;20/02/2018;ACCESS FAILURE;PASSWORD RESET;1;SIN IDENTIFICAR;
INC000000994438;IBERIA;IBERIA;19/02/2018 13:29;19/02/2018 17:05;Resolved;MERLIN - horas reales;Flight OPS IB;Application Tower;FLIGHT OPERATIONS;Media;3-Medio;Análisis de impacto: No aplica Acciones realizadas: Estaban entrando mal los datos en ARMS. Se ha corregido y ya merlin funciona. Pruebas realizadas: El usuario indica que ya le funciona.;Mantenimiento Operaciones;INCIDENT;19/02/2018;SOFTWARE FAILURE;;0;NEO-MARTINEZ VILLERGAS 49;CREW CONTROL (APP002)
INC000000994440;IBERIA;IBERIA;19/02/2018 13:10;19/02/2018 13:24;Resolved;Se hace un SWAP del TPMU en PREPRO a petición de RES;Operación Ordenadores Unisys;Server Tower;Server Tower;Media;3-Medio;Se hace un SWAP del TPMU en PREPRO a petición de RES;Unidad de Operaciones Ordenadores;INCIDENT;19/02/2018;SOFTWARE FAILURE;APPLICATION ERROR;0;MANDOS;
INC000000994441;IBERIA;IBERIA;19/02/2018 13:41;20/02/2018 9:08;Resolved;Falla AIRMAN;USV_NON_SAP_APPS;Application Tower;Mantenimiento Dir. Técnica – MRO;Baja;4-Baja;User support.;Mantenimiento Dir. Técnica;INCIDENT;20/02/2018;SOFTWARE FAILURE;;1;NEO-MARTINEZ VILLERGAS 49;SEN MNG SERVICIOS INGENIE (APXA00)
INC000000994442;IBERIA;IBERIA;19/02/2018 13:11;19/02/2018 13:11;Resolved;Nómina reset;SSI;Service Ops Tower;Service Ops Tower;Baja;4-Baja;Procedemos al reinicio de la contraseña del usuario tras seguir el proceso de seguridad.;Unidad Control del Servicio;INCIDENT;19/02/2018;ACCESS FAILURE;PASSWORD RESET;0;SIN IDENTIFICAR (VUELO);GESTOR DE FLOTA CM RADIO (ABRW00)
INC000000994443;IBERIA;IBERIA;19/02/2018 13:25;;Assigned;Salesforce va muy lento, y echa a los usuarios del programa cuando actualiza;Soporte Externo Salesforce Service;Delivery;Delivery;Alta;1-Crítica;;Mantenimiento Comercial y CRM;INCIDENT;21/02/2018;ACCESS FAILURE;;10;SIN IDENTIFICAR (MADRID BARAJAS);PREMIUM HUB MAD BJS (BCLTP0BJ)
INC000000994445;IBERIA;IBERIA;19/02/2018 13:36;27/02/2018 7:39;Resolved;[GENERAL] IBERIA APPLICATION - CI+;DBA-Server-Support;Server Tower;Server Tower;Media;3-Medio;No action taken from DBA side. Incident resolved itself.;Unidad de Operaciones Ordenadores;INCIDENT;27/02/2018;ACCESS FAILURE;PERMISSIONS;8;;
INC000000994446;IBERIA;IBERIA;19/02/2018 13:16;22/02/2018 13:18;Resolved;El disco C:\ de APTWEB2k12des.iberia.ib esta lleno.;WINDOWS ES;Server Tower;Server Tower;Media;3-Medio;space cleared;Unidad de Operaciones Ordenadores;INCIDENT;22/02/2018;SOFTWARE FAILURE;;3;SIN IDENTIFICAR;MNG. SOPOR. APLI. Y CENT. (ASXAG1)
INC000000994447;IBERIA;IBERIA;19/02/2018 13:33;20/02/2018 15:37;Resolved;No puede conectarse a la red Corporativa.;IAG EUC Remote Support;EUC;EUC;Media;3-Medio;Issue : Wifi issue Resolution : We connected to the user machine in remote and reconfigured the SSID.Now the issue has been resolved. Hence we are closing this ticket with user confirmation .;Unidad de Instalaciones y Telecomunicaciones;INCIDENT;20/02/2018;SOFTWARE FAILURE;;1;NEO-MARTINEZ VILLERGAS 49;MANAGER GRUPOS (ACRM01)
INC000000994448;OTHERS;AIR NOSTRUM;19/02/2018 13:22;20/02/2018 12:44;Resolved;PDA 16FEB18 LINEA: IB 8555 ORIGEN: BOD;CDV;Application Tower;FLIGHT OPERATIONS;Baja;4-Baja;ACCIONES: Se incluye el cupón solicitado.;Mantenimiento Operaciones;INCIDENT;20/02/2018;DATA ISSUE;;1;;
INC000000994449;IBERIA;IBERIA;19/02/2018 13:22;19/02/2018 13:22;Resolved;Nómina reset;SSI;Service Ops Tower;Service Ops Tower;Baja;4-Baja;Procedemos al reinicio de la contraseña del usuario tras seguir el proceso de seguridad.;Unidad Control del Servicio;INCIDENT;19/02/2018;ACCESS FAILURE;PASSWORD RESET;0;SIN IDENTIFICAR (NUEVA ZONA INDUSTRIAL);LINEA PROD. PANTALLAS (AMICN0AD)
