INC000000989134;IBERIA;08/02/2018 14:18;08/02/2018 17:21;Resolved;[DES014] usuario informa que la aplicacion esta funcionando con lentitud;Flight OPS IB;Application Tower;FLIGHT OPERATIONS;Alta;ACCIONES: despues de reiniciar el apliwebl2, confirmamos con el usuario que funciona todo correctamente IMPACTO: la aplicación funcionaba muy lenta PRUEBAS: pruebas realizadas con datos despersonalizados, resultado OK;Mantenimiento Operaciones;INCIDENT;08/02/2018;SOFTWARE FAILURE;;0;TERMINAL T4;DESPACHO VUELOS_DOCUM Y T (AVCC00DT)
INC000000989137;IBERIA;08/02/2018 13:59;08/02/2018 13:59;Resolved;Nómina reset;SSI;Service Ops Tower;Service Ops Tower;Baja;Procedemos al reinicio de la contraseña del usuario tras seguir el proceso de seguridad.;Unidad Control del Servicio;INCIDENT;08/02/2018;ACCESS FAILURE;PASSWORD RESET;0;SIN IDENTIFICAR (VUELO);FLOTA A340 (AVVIL0A0)
INC000000989138;IBERIA;08/02/2018 14:03;12/02/2018 20:16;Resolved;Error en Pantalla de Transitos;IAG SITA Support;EUC;EUC;Baja;FE Name:Jonathan Cevallos Date of intervention:2018-02-09 On site hours: 08:38 Off site hours:08:44 Work done: When we arrived at the location we did not observed any fault. The screens are working properly. Release Name:Maria;Unidad de Instalaciones y Telecomunicaciones;INCIDENT;12/02/2018;HARDWARE FAILURE;;4;TERMINAL T4;U.A.C._INC.PASAJ._AG.ADM. (AHMDS07A)
INC000000989139;IBERIA;08/02/2018 14:28;13/02/2018 14:26;Resolved;Bloqueo Constante del usuario;IAG EUC Support;EUC;EUC;Baja;Se habla con el usuario, hoy no ha sufrido mas bloqueos, por lo que se cierra la incidencia.;Unidad de Instalaciones y Telecomunicaciones;INCIDENT;13/02/2018;ACCESS FAILURE;;5;NEO-MARTINEZ VILLERGAS 49;SM. BP. INFORMACIÓN Y ANÁ (1FIQ00)
INC000000989140;IBERIA;08/02/2018 15:17;08/02/2018 15:17;Resolved;Nómina reset;SSI;Service Ops Tower;Service Ops Tower;Baja;Procedemos al reinicio de la contraseña del usuario tras seguir el proceso de seguridad.;Unidad Control del Servicio;INCIDENT;08/02/2018;ACCESS FAILURE;PASSWORD RESET;0;SIN IDENTIFICAR;
INC000000989141;IBERIA;08/02/2018 14:29;08/02/2018 14:29;Resolved;Llamada centralita;SSI;Service Ops Tower;Service Ops Tower;Baja;Se le proporciona al usuario el telefono que necesita para su pesquisa.;Unidad Control del Servicio;INCIDENT;08/02/2018;ACCESS FAILURE;;0;SIN IDENTIFICAR;
INC000000989142;IBERIA;08/02/2018 15:13;08/02/2018 15:13;Resolved;Requiere nueva contraseña;SSI;Service Ops Tower;Service Ops Tower;Baja;Se informa al usuario del proceso de seguridad.;Unidad Control del Servicio;INCIDENT;08/02/2018;ACCESS FAILURE;PASSWORD RESET;0;SIN IDENTIFICAR;
INC000000989143;IBERIA;08/02/2018 14:09;08/02/2018 14:09;Resolved;Nómina reset;SSI;Service Ops Tower;Service Ops Tower;Baja;Procedemos al reinicio de la contraseña del usuario tras seguir el proceso de seguridad.;Unidad Control del Servicio;INCIDENT;08/02/2018;ACCESS FAILURE;PASSWORD RESET;0;SIN IDENTIFICAR (VUELO);FLOTA A340 (AVVIL0A0)
INC000000989144;IBERIA;08/02/2018 14:14;08/02/2018 14:14;Resolved;Requiere nueva contraseña;SSI;Service Ops Tower;Service Ops Tower;Baja;Se informa al usuario del proceso de seguridad.;Unidad Control del Servicio;INCIDENT;08/02/2018;ACCESS FAILURE;PASSWORD RESET;0;EDIF.101 - HANGAR 3;MGR. RAMPA LARGO RADIO (AMNLP1)
INC000000989146;IBERIA;08/02/2018 15:58;14/02/2018 10:28;Resolved;Fallo WEVIL - No me salen las recargas en wevil Iberia;AIRPORT2_ELS;Delivery;Delivery;Media;Se verifica que queda correctamente, se adjunta captura;Mantenimiento Aeropuertos;INCIDENT;14/02/2018;SOFTWARE FAILURE;;6;SIN IDENTIFICAR;
INC000000989148;IBERIA;08/02/2018 14:43;08/02/2018 14:43;Resolved;Requiere nueva contraseña;SSI;Service Ops Tower;Service Ops Tower;Baja;Se informa al usuario del proceso de seguridad.;Unidad Control del Servicio;INCIDENT;08/02/2018;ACCESS FAILURE;PASSWORD RESET;0;TERMINAL T4;ASIST.AVION_CYD_S.AUX. (AHMDR03X)
INC000000989149;IBERIA;08/02/2018 17:11;08/02/2018 17:11;Resolved;Nómina reset;SSI;Service Ops Tower;Service Ops Tower;Baja;Procedemos al reinicio de la contraseña del usuario tras seguir el proceso de seguridad.;Unidad Control del Servicio;INCIDENT;08/02/2018;ACCESS FAILURE;PASSWORD RESET;0;SIN IDENTIFICAR;
INC000000989150;IBERIA;08/02/2018 14:40;08/02/2018 14:59;Resolved;Solicita desbloqueo de usuario SAP.;SSCCLMZ;Service Ops Tower;Service Ops Tower;Baja;Buenos días: Realizamos proceso de reactivación del usuario indicado en la incidencia. Contactamos telefónicamente y procedemos a indicar clave de acceso temporal. Acceso operativo, comprobado con el usuario. Un saludo Centro de Soporte;Unidad Control del Servicio;INCIDENT;08/02/2018;ACCESS FAILURE;PASSWORD RESET;0;EDIF.101 - HANGAR 3;MGR. RAMPA LARGO RADIO (AMNLP1)
INC000000989151;IBERIA;08/02/2018 12:39;08/02/2018 12:39;Resolved;Nómina reset;SSI;Service Ops Tower;Service Ops Tower;Baja;Se le reinicia al usuario la contraseña siguiendo el proceso de seguridad, mediante retrollamada.;Unidad Control del Servicio;INCIDENT;08/02/2018;ACCESS FAILURE;PASSWORD RESET;0;TALLER MOTORES;MONTAJE (AMITM0EA)
INC000000989153;IBERIA;08/02/2018 12:41;08/02/2018 13:45;Resolved;AMO001 - Error al intentar de ingresar. Le aparece que su contraseña es incorrecta.;Flight OPS IB;Application Tower;FLIGHT OPERATIONS;Media;Análisis de impacto: No aplica. Acciones realizadas: Se resetea la contraseña y se envía desde la aplicación los datos. Usuario confirma que puede acceder. Pruebas realizadas: No aplica;Mantenimiento Operaciones;INCIDENT;08/02/2018;SOFTWARE FAILURE;;0;EDIFICIO T.M.A. - ALMACENES;MNG INGENIERÍA ESTRUCTURA (AMIRT0SB)
INC000000989155;IBERIA;08/02/2018 13:24;08/02/2018 13:24;Resolved;Información petición;SSI;Service Ops Tower;Service Ops Tower;Baja;Se guia y/o informa al usuario de la información necesaria para abrir su petición correctamente mediante correo electrónico.;Unidad Control del Servicio;INCIDENT;08/02/2018;PERFORMANCE ISSUE;;0;DESCONOCIDO;MANAGER PROCESOS FINANCIE (3KEFPF)
INC000000989156;IBERIA;08/02/2018 12:41;08/02/2018 12:41;Resolved;Nómina reset;SSI;Service Ops Tower;Service Ops Tower;Baja;Procedemos al reinicio de la contraseña del usuario tras seguir el proceso de seguridad.;Unidad Control del Servicio;INCIDENT;08/02/2018;ACCESS FAILURE;PASSWORD RESET;0;SIN IDENTIFICAR;
INC000000989157;IBERIA;08/02/2018 13:05;08/02/2018 13:05;Resolved;Requiere nueva contraseña;SSI;Service Ops Tower;Service Ops Tower;Baja;Se informa al usuario del proceso de seguridad.;Unidad Control del Servicio;INCIDENT;08/02/2018;ACCESS FAILURE;PASSWORD RESET;0;SIN IDENTIFICAR;
INC000000989158;IBERIA;08/02/2018 13:15;09/02/2018 12:58;Resolved;No puede ingresar a través de VPN a IBCONECTA.;MICROSOFT ACTIVE DIRECTORY;Server Tower;Server Tower;Media;restored;Unidad de Operaciones Ordenadores;INCIDENT;09/02/2018;SOFTWARE FAILURE;APPLICATION ERROR;1;SIN IDENTIFICAR (SAN JUAN DE PUERTO RICO);GERENCIA COM. PUERTO RICO (ACW3I0)
INC000000989159;IBERIA;08/02/2018 12:47;09/02/2018 7:02;Resolved;LINUX_sun - Wrong status of LDAP Replica in IPA. Call Out to OnCall E-Security between 8h and 22h.;Soporte Linux - Sistema Operativo;Server Tower;Server Tower;Media;servicio parado, rearrancamos;Unidad de Operaciones Ordenadores;INCIDENT;09/02/2018;SOFTWARE FAILURE;APPLICATION ERROR;1;MANDOS;
INC000000989160;IBERIA;08/02/2018 13:32;08/02/2018 14:29;Resolved;Dispositivo averiado. mi línea ha sido cancelada,en octubre;Mobiles;Network Tower;Network Tower;Baja;Se rehabilita la línea y documenta en Peoplesoft;Unidad de Instalaciones y Telecomunicaciones;INCIDENT;08/02/2018;TELEPHONY FAILURE;DEVICE;0;SIN IDENTIFICAR (NUEVA ZONA INDUSTRIAL);SUPPLY CHAIN NZI (BCLTA010)
INC000000989162;IBERIA;08/02/2018 13:22;08/02/2018 13:42;Resolved;57381000- details of entry;USCVEAM;Application Tower;Financiero;Baja;Good morning Marcin, I sent you the second leg of accounting. If you need anything else, do not hesitate to contact us. Thank you. Kind regards. Financial System Support.;Mantenimiento Financiero;INCIDENT;08/02/2018;DATA ISSUE;;0;SIN IDENTIFICAR;
INC000000989163;IBERIA;08/02/2018 13:00;09/02/2018 10:48;Resolved;Need to install Microsoft security patch KB4012212;IAG EUC Support;EUC;EUC;Media;Closing ticket with user´s permission.;Unidad de Instalaciones y Telecomunicaciones;INCIDENT;09/02/2018;SECURITY ISSUE;;1;SIN IDENTIFICAR;
INC000000989167;IBERIA;08/02/2018 13:12;16/02/2018 11:30;Resolved;EX04600;USCVEAM;Application Tower;Financiero;Baja;Buenas Rafa, El motivo por el que esta orden no ha sido enviada a Forecasts, es porque no tiene marcado el flag de Traspasar a Tesorería. Por ejemplo, esta orden fue traspasada correctamente y si te fijas tiene marcado el flag. Hemos observado también que esto proviene del fichero de carga. Por otro lado, hemos abierto una incidencia para tratar el asunto, para futuras consultas por favor, tramitarlo a través de una incidencia por SSI. Muchas gracias. Un saludo. Soporte Sistemas Financieros.;Mantenimiento Financiero;INCIDENT;16/02/2018;DATA ISSUE;;8;SISTEMAS(MANDOS-ANÁLISIS-PRODU;MNG. DESARROLLO SOPORTE (ASG100)
INC000000989170;IBERIA;08/02/2018 13:19;12/02/2018 10:34;Resolved;EXP019: - procapl1.ib : Filesystem ibdwiag esta ocupado al 90.77%. Avisar a OnCall de aplicaciones;Aplicaciones BI;Application Tower;BI;Media;ANÁLISIS DE IMPACTO: BAJO. ACCIONES REALIZADAS: -Comprobamos los errores. -Se comprueba el espacio disponible. -Se realizan maniobras para liberar espacio. -Se comprueba que la incidencia está solucionada. No se modifica código. PRUEBAS REALIZADAS: Se comprueba que el filesystem tiene espacio libre y que los procesos se ejecutan correctamente.;Mantenimiento BI;INCIDENT;12/02/2018;SOFTWARE FAILURE;APPLICATION ERROR;4;MANDOS;
INC000000989171;BRITISH AIRWAYS;08/02/2018 13:32;08/02/2018 16:43;Resolved;LHRSBC - HFM CARGO IB -Costs are double;SSI;Service Ops Tower;Service Ops Tower;Baja;;Unidad Control del Servicio;INCIDENT;14/02/2018;SOFTWARE FAILURE;;0;SIN IDENTIFICAR;
INC000000989172;IBERIA;08/02/2018 13:50;09/02/2018 13:25;Resolved;Usuario Iberia Deshabilitado;PeopleSoft Apps Support;Application Tower;RRHH;Baja;consulta usuario: El empleado tiene una renuncia al llamamiento en datos de puesto, con fecha efectiva 21/11/2017. Esto implica que se le quitan los derechos para entrar en la intranet. Para cualquier duda que le surja al respecto debe ponerse en contacto con su departamento de recursos humanos.;Mantenimiento Corporativa y RRHH;INCIDENT;09/02/2018;ACCESS FAILURE;;1;BCN AEROPUERTO;MNG. ATENCIÓN AL PASAJER (AHABS0)
INC000000989173;IBERIA;08/02/2018 13:53;08/02/2018 13:53;Resolved;Requiere nueva contraseña;SSI;Service Ops Tower;Service Ops Tower;Baja;Se informa al usuario del proceso de seguridad.;Unidad Control del Servicio;INCIDENT;08/02/2018;ACCESS FAILURE;PASSWORD RESET;0;SIN IDENTIFICAR (VUELO);FLOTA A340 (AVVIL0A0)
INC000000989174;IBERIA;08/02/2018 14:12;09/02/2018 10:19;Resolved;Solicita desbloqueo de usuario SAP.;SSCCLMZ;Service Ops Tower;Service Ops Tower;Baja;Resuelto;Unidad Control del Servicio;INCIDENT;09/02/2018;ACCESS FAILURE;PASSWORD RESET;1;SIN IDENTIFICAR (NUEVA ZONA INDUSTRIAL);DPTO.PLANIFICACION (AMAV00C0)
INC000000989175;IBERIA;08/02/2018 13:55;09/02/2018 9:51;Resolved;BJSCICKM111 - No imprime;Soporte KONIKA/MINOLTA;KONICA;EUC;Baja;resuelto;Unidad de Instalaciones y Telecomunicaciones;INCIDENT;09/02/2018;PRINTING FAILURE;;1;TERMINAL T4;PYC_ACTIV.REC._AG. (AHMPC05A)
INC000000989176;IBERIA;08/02/2018 13:48;08/02/2018 13:48;Resolved;Llamada centralita;SSI;Service Ops Tower;Service Ops Tower;Baja;Se le proporciona al usuario el telefono que necesita para su pesquisa.;Unidad Control del Servicio;INCIDENT;08/02/2018;ACCESS FAILURE;;0;SIN IDENTIFICAR;
INC000000989177;IBERIA;08/02/2018 14:06;28/02/2018 13:30;Resolved;Problemas acceso FIORI;FINANCE-SUPPORT-ELS;Delivery;Delivery;Media;Resolution Details: Good morning, We configurated the proxy and the url to can access to the application. ibuser: Agustina Fe: Jonathan Cevallos Visit Details: 8 Minutes work and 0 Seconds travel (2018-02-19 15:25:12 to 2018-02-19 15:33:19 UTC) by Marco Vesce (on task ITSK0290049): User not available at the moment. We cannot take a look at the issue. We will see this tomorrow morning when the user will be back. Regards. 47 Minutes work and 10 Minutes travel (2018-02-20 09:06:22 to 2018-02-20 09:54:09 UTC) by ESP Madrid Backfill (on task ITSK0290049): Resolved Total travel time: 10 Minutes Total work time: 55 Minutes Envío mail a la usuaria: Buenos días Rosario, Ayer me indicó que ya había accedido, y hoy de nuevo le falla la contraseña? La nueva es: welcome@1 Por favor infórmeme si se ha solucionado. Saludos. Daniel Plaza Se crea el usuario de Rosario, ya que no existía, y se le asignan los roles correspondientes. Saludos. Daniel Plaza;Mantenimiento Financiero;INCIDENT;28/02/2018;SOFTWARE FAILURE;BROWSER;20;DESCONOCIDO;MNG. SEGURIDAD AEROPORTUA (3ASU00)
INC000000989179;IBERIA;08/02/2018 14:46;09/02/2018 12:58;Resolved;Remote Connection -VPN issue;MICROSOFT ACTIVE DIRECTORY;Server Tower;Server Tower;Baja;restored;Unidad de Operaciones Ordenadores;INCIDENT;13/02/2018;SOFTWARE FAILURE;APPLICATION ERROR;1;SIN IDENTIFICAR;
INC000000989180;IBERIA;08/02/2018 13:50;08/02/2018 13:50;Resolved;Información petición;SSI;Service Ops Tower;Service Ops Tower;Baja;Se guia y/o informa al usuario de la información necesaria para abrir su petición correctamente mediante correo electrónico.;Unidad Control del Servicio;INCIDENT;08/02/2018;PERFORMANCE ISSUE;;0;NEO-MARTINEZ VILLERGAS 49;SEN MNG SERVICIOS INGENIE (APXA00)
INC000000989181;IBERIA;08/02/2018 13:55;09/02/2018 23:01;Resolved;Fallo Software:Problemas de funcionamiento de ordenador.;IAG SITA Support;EUC;EUC;Media;FE Name: Jonathan Cevallos Date of intervention: 2018-02-09 On site hours: 2018-02-09 09:23:39 Off site hours: 2018-02-09 09:32:22 Work done: When we arrived the screen is working properly. Release Name: Jose;Unidad de Instalaciones y Telecomunicaciones;INCIDENT;09/02/2018;SOFTWARE FAILURE;;1;TERMINAL T4;JEFE EXPLOTACIÓN (AH1001)
INC000000989182;IBERIA;08/02/2018 14:13;08/02/2018 15:08;Resolved;Solicita reset de usuario de RESIBER/AMADEUS;CSUSAS;Delivery;Delivery;Baja;se llama a usuaria y ok;Unidad de Operaciones Ordenadores;INCIDENT;08/02/2018;ACCESS FAILURE;PASSWORD RESET;0;SIN IDENTIFICAR;
INC000000989183;IBERIA;08/02/2018 13:57;14/02/2018 14:28;Resolved;[PA] No pueden acceder a TSCLIENT;IAG EUC Support;EUC;EUC;Media;Cuando hablamos con el usuario nos indica que el problema se ha resuelto.;Unidad de Instalaciones y Telecomunicaciones;INCIDENT;14/02/2018;SOFTWARE FAILURE;;6;BCN AEROPUERTO;PUENTE AEREO PAX (AHABS0XK)
INC000000989185;IBERIA;08/02/2018 14:06;08/02/2018 14:17;Resolved;Solicita desbloqueo de usuario SAP.;SSCCLMZ;Service Ops Tower;Service Ops Tower;Baja;Resuelto;Unidad Control del Servicio;INCIDENT;08/02/2018;ACCESS FAILURE;PASSWORD RESET;0;SIN IDENTIFICAR (NUEVA ZONA INDUSTRIAL);LINEA PROD. PANTALLAS (AMICN0AD)
INC000000989186;IBERIA;08/02/2018 14:06;08/02/2018 14:06;Resolved;Requiere nueva contraseña;SSI;Service Ops Tower;Service Ops Tower;Baja;Se informa al usuario del proceso de seguridad.;Unidad Control del Servicio;INCIDENT;08/02/2018;ACCESS FAILURE;PASSWORD RESET;0;SIN IDENTIFICAR;
INC000000989187;IBERIA;08/02/2018 14:02;12/02/2018 20:16;Resolved;Error en Pantalla de Transitos;IAG SITA Support;EUC;EUC;Baja;FE Name:Jonathan Cevallos Date of intervention:2018-02-09 On site hours: 08:38 Off site hours:08:47 Work done: When we arrived at the location we did not observed any fault. The screens are working properly. Release Name:Maria;Unidad de Instalaciones y Telecomunicaciones;INCIDENT;12/02/2018;HARDWARE FAILURE;;4;TERMINAL T4;U.A.C._INC.PASAJ._AG.ADM. (AHMDS07A)
INC000000989191;IBERIA;08/02/2018 14:51;08/02/2018 16:16;Resolved;INC000000968599 - a la espera ppa;Soporte KONICA/MINOLTA Delegaciones;KONICA;EUC;Baja;Se esta llevando en INC000000968599 abierta anteriormente, hablamos con usuaria para preguntar actuación del tecnico , lo enviamos de nuevo.;Unidad de Instalaciones y Telecomunicaciones;INCIDENT;08/02/2018;PRINTING FAILURE;;0;SIN IDENTIFICAR;
INC000000989192;IBERIA;08/02/2018 14:05;12/02/2018 20:17;Resolved;Error en Pantalla de Transitos;IAG SITA Support;EUC;EUC;Baja;FE Name:Jonathan Cevallos Date of intervention:2018-02-09 On site hours: 08:39 Off site hours:08:48 Work done: When we arrived at the location we did not observed any fault. The screens are working properly. Release Name:Maria;Unidad de Instalaciones y Telecomunicaciones;INCIDENT;12/02/2018;HARDWARE FAILURE;;4;TERMINAL T4;U.A.C._INC.PASAJ._AG.ADM. (AHMDS07A)
INC000000989193;IBERIA;08/02/2018 14:07;09/02/2018 22:59;Resolved;Error en Pantalla de Transitos;IAG SITA Support;EUC;EUC;Baja;INC000000989193: FE Name: Jonathan Cevallos Date of intervention: 2018-02-09 On site hours: 2018-02-09 08:40:12 Off site hours: 2018-02-09 08:49:39 Work done: When we arrived at the location we did not observed any fault. The screens are working properly. Release Name: Maria;Unidad de Instalaciones y Telecomunicaciones;INCIDENT;09/02/2018;HARDWARE FAILURE;;1;TERMINAL T4;U.A.C._INC.PASAJ._AG.ADM. (AHMDS07A)
INC000000989194;IBERIA;08/02/2018 14:07;13/02/2018 21:44;Resolved;Error en Pantalla de Transitos;IAG SITA Support;EUC;EUC;Baja;FE Name:Jonathan Cevallos Date of intervention:2018-02-09 On site hours: 08:40 Off site hours:08:50 Work done: When we arrived at the location we did not observed any fault. The screens are working properly. Release Name:Maria;Unidad de Instalaciones y Telecomunicaciones;INCIDENT;13/02/2018;HARDWARE FAILURE;;5;TERMINAL T4;U.A.C._INC.PASAJ._AG.ADM. (AHMDS07A)
INC000000989195;IBERIA;08/02/2018 15:39;16/02/2018 12:15;Resolved;FALLO CONEXION WEVIL - REAL TIME;AIRPORT2;Application Tower;Aeropuertos;Media;Se realizan diversas pruebas con los filtros, se adjuntan capturas de la pantalla vuelos y la pantalla CIC, donde si aparece el vuelo de esa fecha. Se cierra la incidencia;Mantenimiento Aeropuertos;INCIDENT;16/02/2018;SOFTWARE FAILURE;;8;BCN AEROPUERTO;MNG EQUIPAJES BARCELONA (AHABO2)
INC000000989196;IBERIA;08/02/2018 14:09;08/02/2018 17:36;Resolved;No se pueden realizar reservas España-Madrid;AM_MTO_IBCOM;Application Tower;Ib.com;Media;[2018-02-08]NIIT.vkumar: The issue has been fixed after changes as per attached detail.;MANTENIMIENTO IB.COM;INCIDENT;08/02/2018;SOFTWARE FAILURE;APPLICATION ERROR;0;SIN IDENTIFICAR;
INC000000989198;IBERIA;08/02/2018 14:45;09/02/2018 12:58;Resolved;Fallo identificación VPN;MICROSOFT ACTIVE DIRECTORY;Server Tower;Server Tower;Baja;restored;Unidad de Operaciones Ordenadores;INCIDENT;09/02/2018;SOFTWARE FAILURE;APPLICATION ERROR;1;SIN IDENTIFICAR (VUELO);FLOTA A340 (AVVIL0A0)
INC000000989200;IBERIA;08/02/2018 15:15;13/02/2018 15:36;Resolved;Problema con multifunción FALTA CODIGO DE BARRAS AL REALIZAR LA 313;USV_DGMI;Application Tower;Mantenimiento Dir. Técnica – MRO;Baja;Requested user to create WO as this cannot be dealt under an incident.;Mantenimiento Dir. Técnica;INCIDENT;13/02/2018;PRINTING FAILURE;;5;SIN IDENTIFICAR (BARCELONA);ESP. DE SOPORTE MATERIALE (AMICI0BC)
INC000000989201;IBERIA;08/02/2018 14:17;08/02/2018 14:17;Resolved;Solicita desbloqueo usuario LDAP.;SSI;Service Ops Tower;Service Ops Tower;Baja;Se comprueba acceso tras desbloqueo.;Unidad Control del Servicio;INCIDENT;08/02/2018;ACCESS FAILURE;PASSWORD UNLOCK;0;SIN IDENTIFICAR (NUEVA ZONA INDUSTRIAL);MANAGER CLIENTES ALTO VAL (ALCO00)
INC000000989204;IBERIA;08/02/2018 14:54;08/02/2018 14:54;Resolved;Solicita desbloqueo usuario LDAP.;SSI;Service Ops Tower;Service Ops Tower;Baja;Se comprueba acceso tras desbloqueo.;Unidad Control del Servicio;INCIDENT;08/02/2018;ACCESS FAILURE;PASSWORD UNLOCK;0;TALLER MOTORES;MNG. UTILLAJE Y SOPORTE (AMRF02)
INC000000989205;IBERIA;08/02/2018 15:53;09/02/2018 23:02;Resolved;Fallo Hardware en PC: teclado no funciona correctamente;IAG SITA Support;EUC;EUC;Media;FE Name: Jonathan Date of intervention: 2018-02-09 On site hours: 2018-02-09 11:24:57 Off site hours: 2018-02-09 11:36:18 Work done: We replaced the Faulty keyboard with a spare. We checked with the user the correct performance of the keyboard. Release Name: Maria;Unidad de Instalaciones y Telecomunicaciones;INCIDENT;09/02/2018;HARDWARE FAILURE;;1;SIN IDENTIFICAR (MADRID BARAJAS);T.C.MAD- DOCUM. (AGDM00MA)
